exp_type;metric;revision_nr;traintestsplit;independent_test;revtype;trial;init_train_val;tp_0;fp_0;tn_0;fn_0;tp_1;fp_1;tn_1;fn_1;init_test_val;tp_0;fp_0;tn_0;fn_0;tp_1;fp_1;tn_1;fn_1;new_train_val;tp_0;fp_0;tn_0;fn_0;tp_1;fp_1;tn_1;fn_1;new_test_val;tp_0;fp_0;tn_0;fn_0;tp_1;fp_1;tn_1;fn_1;
sel;accuracy;2;false;false;weakening;76;0.10252996005326231;0;1194;303;5;5;1497;0;0;0.10252996005326231;0;1194;303;5;5;1497;0;0;0.10252996005326231;0;1194;303;5;5;1497;0;0;0.10252996005326231;0;1194;303;5;5;1497;0;0;
sel;accuracy;3;false;false;weakening;76;0.10252996005326231;0;1194;303;5;5;1497;0;0;0.10252996005326231;0;1194;303;5;5;1497;0;0;0.10252996005326231;0;1194;303;5;5;1497;0;0;0.10252996005326231;0;1194;303;5;5;1497;0;0;
sel;random;0;false;false;strengthening;76;0.10252996005326231;0;1194;303;5;5;1497;0;0;0.10252996005326231;0;1194;303;5;5;1497;0;0;0.5;0;0;1497;5;5;1497;0;0;0.5;0;0;1497;5;5;1497;0;0;
sel;accuracy;0;false;false;strengthening;76;0.10252996005326231;0;1194;303;5;5;1497;0;0;0.10252996005326231;0;1194;303;5;5;1497;0;0;0.7856191744340879;0;0;1497;5;4;638;859;1;0.7856191744340879;0;0;1497;5;4;638;859;1;
sel;accuracy;1;false;false;strengthening;76;0.7856191744340879;0;0;1497;5;4;638;859;1;0.7856191744340879;0;0;1497;5;4;638;859;1;0.7856191744340879;0;0;1497;5;4;638;859;1;0.7856191744340879;0;0;1497;5;4;638;859;1;
sel;accuracy;2;false;false;strengthening;76;0.7856191744340879;0;0;1497;5;4;638;859;1;0.7856191744340879;0;0;1497;5;4;638;859;1;0.7856191744340879;0;0;1497;5;4;638;859;1;0.7856191744340879;0;0;1497;5;4;638;859;1;
sel;accuracy;3;false;false;strengthening;76;0.7856191744340879;0;0;1497;5;4;638;859;1;0.7856191744340879;0;0;1497;5;4;638;859;1;0.7856191744340879;0;0;1497;5;4;638;859;1;0.7856191744340879;0;0;1497;5;4;638;859;1;
sel;random;0;false;false;alteration;76;0.10252996005326231;0;1194;303;5;5;1497;0;0;0.10252996005326231;0;1194;303;5;5;1497;0;0;0.5;0;0;1497;5;5;1497;0;0;0.5;0;0;1497;5;5;1497;0;0;
sel;accuracy;0;false;false;alteration;76;0.10252996005326231;0;1194;303;5;5;1497;0;0;0.10252996005326231;0;1194;303;5;5;1497;0;0;0.7856191744340879;0;0;1497;5;4;638;859;1;0.7856191744340879;0;0;1497;5;4;638;859;1;
sel;accuracy;1;false;false;alteration;76;0.7856191744340879;0;0;1497;5;4;638;859;1;0.7856191744340879;0;0;1497;5;4;638;859;1;0.7856191744340879;0;0;1497;5;4;638;859;1;0.7856191744340879;0;0;1497;5;4;638;859;1;
sel;accuracy;2;false;false;alteration;76;0.7856191744340879;0;0;1497;5;4;638;859;1;0.7856191744340879;0;0;1497;5;4;638;859;1;0.7856191744340879;0;0;1497;5;4;638;859;1;0.7856191744340879;0;0;1497;5;4;638;859;1;
sel;accuracy;3;false;false;alteration;76;0.7856191744340879;0;0;1497;5;4;638;859;1;0.7856191744340879;0;0;1497;5;4;638;859;1;0.7856191744340879;0;0;1497;5;4;638;859;1;0.7856191744340879;0;0;1497;5;4;638;859;1;
sel;random;0;false;false;weakening;77;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;
sel;accuracy;0;false;false;weakening;77;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;
sel;accuracy;1;false;false;weakening;77;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;
sel;accuracy;2;false;false;weakening;77;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;
sel;accuracy;3;false;false;weakening;77;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;
sel;random;0;false;false;strengthening;77;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6371504660452729;976;526;0;0;934;522;4;42;0.6371504660452729;976;526;0;0;934;522;4;42;
sel;accuracy;0;false;false;strengthening;77;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;
sel;accuracy;1;false;false;strengthening;77;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;
sel;accuracy;2;false;false;strengthening;77;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;
sel;accuracy;3;false;false;strengthening;77;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;
sel;random;0;false;false;alteration;77;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;
sel;accuracy;0;false;false;alteration;77;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;
sel;accuracy;1;false;false;alteration;77;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;
sel;accuracy;2;false;false;alteration;77;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;
sel;accuracy;3;false;false;alteration;77;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;0.6498002663115846;976;526;0;0;976;526;0;0;
sel;random;0;false;false;weakening;78;0.7121918720852765;947;554;0;0;846;209;345;101;0.7121918720852765;947;554;0;0;846;209;345;101;0.6325782811459028;947;554;0;0;944;546;8;3;0.6325782811459028;947;554;0;0;944;546;8;3;
sel;accuracy;0;false;false;weakening;78;0.7121918720852765;947;554;0;0;846;209;345;101;0.7121918720852765;947;554;0;0;846;209;345;101;0.7121918720852765;947;554;0;0;846;209;345;101;0.7121918720852765;947;554;0;0;846;209;345;101;
sel;accuracy;1;false;false;weakening;78;0.7121918720852765;947;554;0;0;846;209;345;101;0.7121918720852765;947;554;0;0;846;209;345;101;0.7121918720852765;947;554;0;0;846;209;345;101;0.7121918720852765;947;554;0;0;846;209;345;101;
sel;accuracy;2;false;false;weakening;78;0.7121918720852765;947;554;0;0;846;209;345;101;0.7121918720852765;947;554;0;0;846;209;345;101;0.7121918720852765;947;554;0;0;846;209;345;101;0.7121918720852765;947;554;0;0;846;209;345;101;
sel;accuracy;3;false;false;weakening;78;0.7121918720852765;947;554;0;0;846;209;345;101;0.7121918720852765;947;554;0;0;846;209;345;101;0.7121918720852765;947;554;0;0;846;209;345;101;0.7121918720852765;947;554;0;0;846;209;345;101;
sel;random;0;false;false;strengthening;78;0.7121918720852765;947;554;0;0;846;209;345;101;0.7121918720852765;947;554;0;0;846;209;345;101;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;
sel;accuracy;0;false;false;strengthening;78;0.7121918720852765;947;554;0;0;846;209;345;101;0.7121918720852765;947;554;0;0;846;209;345;101;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;
sel;accuracy;1;false;false;strengthening;78;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;
sel;accuracy;2;false;false;strengthening;78;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;
sel;accuracy;3;false;false;strengthening;78;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;
sel;random;0;false;false;alteration;78;0.7121918720852765;947;554;0;0;846;209;345;101;0.7121918720852765;947;554;0;0;846;209;345;101;0.631578947368421;947;554;0;0;947;552;2;0;0.631578947368421;947;554;0;0;947;552;2;0;
sel;accuracy;0;false;false;alteration;78;0.7121918720852765;947;554;0;0;846;209;345;101;0.7121918720852765;947;554;0;0;846;209;345;101;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;
sel;accuracy;1;false;false;alteration;78;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;
sel;accuracy;2;false;false;alteration;78;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;
sel;accuracy;3;false;false;alteration;78;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;0.7201865423051299;947;554;0;0;822;161;393;125;
sel;random;0;false;false;weakening;79;0.6245836109260493;897;523;0;81;978;523;0;0;0.6245836109260493;897;523;0;81;978;523;0;0;0.6345769487008661;927;523;0;51;978;523;0;0;0.6345769487008661;927;523;0;51;978;523;0;0;
sel;accuracy;0;false;false;weakening;79;0.6245836109260493;897;523;0;81;978;523;0;0;0.6245836109260493;897;523;0;81;978;523;0;0;0.6512325116588941;977;523;0;1;978;523;0;0;0.6512325116588941;977;523;0;1;978;523;0;0;
sel;accuracy;1;false;false;weakening;79;0.6512325116588941;977;523;0;1;978;523;0;0;0.6512325116588941;977;523;0;1;978;523;0;0;0.6512325116588941;977;523;0;1;978;523;0;0;0.6512325116588941;977;523;0;1;978;523;0;0;
sel;accuracy;2;false;false;weakening;79;0.6512325116588941;977;523;0;1;978;523;0;0;0.6512325116588941;977;523;0;1;978;523;0;0;0.6512325116588941;977;523;0;1;978;523;0;0;0.6512325116588941;977;523;0;1;978;523;0;0;
sel;accuracy;3;false;false;weakening;79;0.6512325116588941;977;523;0;1;978;523;0;0;0.6512325116588941;977;523;0;1;978;523;0;0;0.6512325116588941;977;523;0;1;978;523;0;0;0.6512325116588941;977;523;0;1;978;523;0;0;
sel;random;0;false;false;strengthening;79;0.6245836109260493;897;523;0;81;978;523;0;0;0.6245836109260493;897;523;0;81;978;523;0;0;0.4933377748167888;0;0;523;978;958;523;0;20;0.4933377748167888;0;0;523;978;958;523;0;20;
sel;accuracy;0;false;false;strengthening;79;0.6245836109260493;897;523;0;81;978;523;0;0;0.6245836109260493;897;523;0;81;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;
sel;accuracy;1;false;false;strengthening;79;0.6775483011325782;735;202;321;243;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;
sel;accuracy;2;false;false;strengthening;79;0.6775483011325782;735;202;321;243;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;
sel;accuracy;3;false;false;strengthening;79;0.6775483011325782;735;202;321;243;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;
sel;random;0;false;false;alteration;79;0.6245836109260493;897;523;0;81;978;523;0;0;0.6245836109260493;897;523;0;81;978;523;0;0;0.4053964023984011;239;523;0;739;978;523;0;0;0.4053964023984011;239;523;0;739;978;523;0;0;
sel;accuracy;0;false;false;alteration;79;0.6245836109260493;897;523;0;81;978;523;0;0;0.6245836109260493;897;523;0;81;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;
sel;accuracy;1;false;false;alteration;79;0.6775483011325782;735;202;321;243;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;
sel;accuracy;2;false;false;alteration;79;0.6775483011325782;735;202;321;243;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;
sel;accuracy;3;false;false;alteration;79;0.6775483011325782;735;202;321;243;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;0.6775483011325782;735;202;321;243;978;523;0;0;
sel;random;0;false;false;weakening;80;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.920439414114514;1380;117;0;5;1385;117;0;0;0.920439414114514;1380;117;0;5;1385;117;0;0;
sel;accuracy;0;false;false;weakening;80;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;
sel;accuracy;1;false;false;weakening;80;0.9214380825565912;1383;117;0;2;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;
sel;accuracy;2;false;false;weakening;80;0.9214380825565912;1383;117;0;2;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;
sel;accuracy;3;false;false;weakening;80;0.9214380825565912;1383;117;0;2;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;
sel;random;0;false;false;strengthening;80;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.6734354194407457;640;117;0;745;1383;117;0;2;0.6734354194407457;640;117;0;745;1383;117;0;2;
sel;accuracy;0;false;false;strengthening;80;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.8841544607190412;1271;117;0;114;1385;117;0;0;
sel;accuracy;1;false;false;strengthening;80;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.8841544607190412;1271;117;0;114;1385;117;0;0;
sel;accuracy;2;false;false;strengthening;80;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.8841544607190412;1271;117;0;114;1385;117;0;0;
sel;accuracy;3;false;false;strengthening;80;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.8841544607190412;1271;117;0;114;1385;117;0;0;
sel;random;0;false;false;alteration;80;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.4647137150466045;708;117;0;677;619;48;69;766;0.4647137150466045;708;117;0;677;619;48;69;766;
sel;accuracy;0;false;false;alteration;80;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.8841544607190412;1271;117;0;114;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;
sel;accuracy;1;false;false;alteration;80;0.9214380825565912;1383;117;0;2;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;
sel;accuracy;2;false;false;alteration;80;0.9214380825565912;1383;117;0;2;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;
sel;accuracy;3;false;false;alteration;80;0.9214380825565912;1383;117;0;2;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;0.9214380825565912;1383;117;0;2;1385;117;0;0;
sel;random;0;false;false;weakening;81;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;
sel;accuracy;0;false;false;weakening;81;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;
sel;accuracy;1;false;false;weakening;81;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;
sel;accuracy;2;false;false;weakening;81;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;
sel;accuracy;3;false;false;weakening;81;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;
sel;random;0;false;false;strengthening;81;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;0.5675316034597472;954;549;0;0;446;243;306;508;0.5675316034597472;954;549;0;0;446;243;306;508;
sel;accuracy;0;false;false;strengthening;81;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;0.7029274783765802;954;549;0;0;853;243;306;101;0.7029274783765802;954;549;0;0;853;243;306;101;
sel;accuracy;1;false;false;strengthening;81;0.7029274783765802;954;549;0;0;853;243;306;101;0.7029274783765802;954;549;0;0;853;243;306;101;0.7029274783765802;954;549;0;0;853;243;306;101;0.7029274783765802;954;549;0;0;853;243;306;101;
sel;accuracy;2;false;false;strengthening;81;0.7029274783765802;954;549;0;0;853;243;306;101;0.7029274783765802;954;549;0;0;853;243;306;101;0.7029274783765802;954;549;0;0;853;243;306;101;0.7029274783765802;954;549;0;0;853;243;306;101;
sel;accuracy;3;false;false;strengthening;81;0.7029274783765802;954;549;0;0;853;243;306;101;0.7029274783765802;954;549;0;0;853;243;306;101;0.7029274783765802;954;549;0;0;853;243;306;101;0.7029274783765802;954;549;0;0;853;243;306;101;
sel;random;0;false;false;alteration;81;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;
sel;accuracy;0;false;false;alteration;81;0.6347305389221557;954;549;0;0;954;549;0;0;0.6347305389221557;954;549;0;0;954;549;0;0;0.7029274783765802;954;549;0;0;853;243;306;101;0.7029274783765802;954;549;0;0;853;243;306;101;
sel;accuracy;1;false;false;alteration;81;0.7029274783765802;954;549;0;0;853;243;306;101;0.7029274783765802;954;549;0;0;853;243;306;101;0.7029274783765802;954;549;0;0;853;243;306;101;0.7029274783765802;954;549;0;0;853;243;306;101;
sel;accuracy;2;false;false;alteration;81;0.7029274783765802;954;549;0;0;853;243;306;101;0.7029274783765802;954;549;0;0;853;243;306;101;0.7029274783765802;954;549;0;0;853;243;306;101;0.7029274783765802;954;549;0;0;853;243;306;101;
sel;accuracy;3;false;false;alteration;81;0.7029274783765802;954;549;0;0;853;243;306;101;0.7029274783765802;954;549;0;0;853;243;306;101;0.7029274783765802;954;549;0;0;853;243;306;101;0.7029274783765802;954;549;0;0;853;243;306;101;
sel;random;0;false;false;weakening;82;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;
sel;accuracy;0;false;false;weakening;82;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;
sel;accuracy;1;false;false;weakening;82;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;
sel;accuracy;2;false;false;weakening;82;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;
sel;accuracy;3;false;false;weakening;82;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;
sel;random;0;false;false;strengthening;82;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;
sel;accuracy;0;false;false;strengthening;82;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;
sel;accuracy;1;false;false;strengthening;82;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;
sel;accuracy;2;false;false;strengthening;82;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;
sel;accuracy;3;false;false;strengthening;82;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;
sel;random;0;false;false;alteration;82;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;
sel;accuracy;0;false;false;alteration;82;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;
sel;accuracy;1;false;false;alteration;82;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;
sel;accuracy;2;false;false;alteration;82;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;
sel;accuracy;3;false;false;alteration;82;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;0.6155896069287142;924;577;0;0;924;577;0;0;
sel;random;0;false;false;weakening;83;0.06962025316455696;11;1307;181;2;13;1484;4;0;0.06962025316455696;11;1307;181;2;13;1484;4;0;0.010326449033977348;11;1485;3;2;13;1484;4;0;0.010326449033977348;11;1485;3;2;13;1484;4;0;
sel;accuracy;0;false;false;weakening;83;0.06962025316455696;11;1307;181;2;13;1484;4;0;0.06962025316455696;11;1307;181;2;13;1484;4;0;0.06962025316455696;11;1307;181;2;13;1484;4;0;0.06962025316455696;11;1307;181;2;13;1484;4;0;
sel;accuracy;1;false;false;weakening;83;0.06962025316455696;11;1307;181;2;13;1484;4;0;0.06962025316455696;11;1307;181;2;13;1484;4;0;0.06962025316455696;11;1307;181;2;13;1484;4;0;0.06962025316455696;11;1307;181;2;13;1484;4;0;
sel;accuracy;2;false;false;weakening;83;0.06962025316455696;11;1307;181;2;13;1484;4;0;0.06962025316455696;11;1307;181;2;13;1484;4;0;0.06962025316455696;11;1307;181;2;13;1484;4;0;0.06962025316455696;11;1307;181;2;13;1484;4;0;
sel;accuracy;3;false;false;weakening;83;0.06962025316455696;11;1307;181;2;13;1484;4;0;0.06962025316455696;11;1307;181;2;13;1484;4;0;0.06962025316455696;11;1307;181;2;13;1484;4;0;0.06962025316455696;11;1307;181;2;13;1484;4;0;
sel;random;0;false;false;strengthening;83;0.06962025316455696;11;1307;181;2;13;1484;4;0;0.06962025316455696;11;1307;181;2;13;1484;4;0;0.33377748167888077;11;725;763;2;12;1272;216;1;0.33377748167888077;11;725;763;2;12;1272;216;1;
sel;accuracy;0;false;false;strengthening;83;0.06962025316455696;11;1307;181;2;13;1484;4;0;0.06962025316455696;11;1307;181;2;13;1484;4;0;0.7838107928047968;0;0;1488;13;9;632;856;4;0.7838107928047968;0;0;1488;13;9;632;856;4;
sel;accuracy;1;false;false;strengthening;83;0.7838107928047968;0;0;1488;13;9;632;856;4;0.7838107928047968;0;0;1488;13;9;632;856;4;0.7838107928047968;0;0;1488;13;9;632;856;4;0.7838107928047968;0;0;1488;13;9;632;856;4;
sel;accuracy;2;false;false;strengthening;83;0.7838107928047968;0;0;1488;13;9;632;856;4;0.7838107928047968;0;0;1488;13;9;632;856;4;0.7838107928047968;0;0;1488;13;9;632;856;4;0.7838107928047968;0;0;1488;13;9;632;856;4;
sel;accuracy;3;false;false;strengthening;83;0.7838107928047968;0;0;1488;13;9;632;856;4;0.7838107928047968;0;0;1488;13;9;632;856;4;0.7838107928047968;0;0;1488;13;9;632;856;4;0.7838107928047968;0;0;1488;13;9;632;856;4;
