exp_type;metric;revision_nr;traintestsplit;independent_test;revtype;trial;init_train_val;tp_0;fp_0;tn_0;fn_0;init_test_val;tp_0;fp_0;tn_0;fn_0;new_train_val;tp_0;fp_0;tn_0;fn_0;new_test_val;tp_0;fp_0;tn_0;fn_0;
sel;accuracy;3;false;false;strengthening;75;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;alteration;75;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;alteration;75;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;alteration;75;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;alteration;75;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;alteration;75;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;weakening;76;1.0;0;0;1501;0;1.0;0;0;1501;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;weakening;76;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;weakening;76;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;weakening;76;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;weakening;76;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;strengthening;76;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;0;false;false;strengthening;76;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;strengthening;76;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;strengthening;76;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;strengthening;76;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;alteration;76;1.0;0;0;1501;0;1.0;0;0;1501;0;0.9960026648900733;0;6;1495;0;0.9960026648900733;0;6;1495;0;
sel;accuracy;0;false;false;alteration;76;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;alteration;76;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;alteration;76;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;alteration;76;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;weakening;77;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;
sel;accuracy;0;false;false;weakening;77;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;
sel;accuracy;1;false;false;weakening;77;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;weakening;77;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;weakening;77;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;strengthening;77;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;
sel;accuracy;0;false;false;strengthening;77;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;
sel;accuracy;1;false;false;strengthening;77;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;strengthening;77;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;strengthening;77;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;alteration;77;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;
sel;accuracy;0;false;false;alteration;77;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;
sel;accuracy;1;false;false;alteration;77;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;alteration;77;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;alteration;77;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;weakening;78;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;weakening;78;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;weakening;78;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;weakening;78;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;weakening;78;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;strengthening;78;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;strengthening;78;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;strengthening;78;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;strengthening;78;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;strengthening;78;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;alteration;78;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;alteration;78;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;alteration;78;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;alteration;78;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;alteration;78;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;weakening;79;0.06728847435043304;0;1400;101;0;0.06728847435043304;0;1400;101;0;0.028647568287808126;0;1458;43;0;0.028647568287808126;0;1458;43;0;
sel;accuracy;0;false;false;weakening;79;0.06728847435043304;0;1400;101;0;0.06728847435043304;0;1400;101;0;0.06728847435043304;0;1400;101;0;0.06728847435043304;0;1400;101;0;
sel;accuracy;1;false;false;weakening;79;0.06728847435043304;0;1400;101;0;0.06728847435043304;0;1400;101;0;0.06728847435043304;0;1400;101;0;0.06728847435043304;0;1400;101;0;
sel;accuracy;2;false;false;weakening;79;0.06728847435043304;0;1400;101;0;0.06728847435043304;0;1400;101;0;0.06728847435043304;0;1400;101;0;0.06728847435043304;0;1400;101;0;
sel;accuracy;3;false;false;weakening;79;0.06728847435043304;0;1400;101;0;0.06728847435043304;0;1400;101;0;0.06728847435043304;0;1400;101;0;0.06728847435043304;0;1400;101;0;
sel;random;0;false;false;strengthening;79;0.06728847435043304;0;1400;101;0;0.06728847435043304;0;1400;101;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;0;false;false;strengthening;79;0.06728847435043304;0;1400;101;0;0.06728847435043304;0;1400;101;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;strengthening;79;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;strengthening;79;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;strengthening;79;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;alteration;79;0.06728847435043304;0;1400;101;0;0.06728847435043304;0;1400;101;0;0.35376415722851434;0;970;531;0;0.35376415722851434;0;970;531;0;
sel;accuracy;0;false;false;alteration;79;0.06728847435043304;0;1400;101;0;0.06728847435043304;0;1400;101;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;alteration;79;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;alteration;79;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;alteration;79;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;weakening;80;0.08655126498002663;0;1372;130;0;0.08655126498002663;0;1372;130;0;0.005326231691078562;0;1494;8;0;0.005326231691078562;0;1494;8;0;
sel;accuracy;0;false;false;weakening;80;0.08655126498002663;0;1372;130;0;0.08655126498002663;0;1372;130;0;0.08655126498002663;0;1372;130;0;0.08655126498002663;0;1372;130;0;
sel;accuracy;1;false;false;weakening;80;0.08655126498002663;0;1372;130;0;0.08655126498002663;0;1372;130;0;0.08655126498002663;0;1372;130;0;0.08655126498002663;0;1372;130;0;
sel;accuracy;2;false;false;weakening;80;0.08655126498002663;0;1372;130;0;0.08655126498002663;0;1372;130;0;0.08655126498002663;0;1372;130;0;0.08655126498002663;0;1372;130;0;
sel;accuracy;3;false;false;weakening;80;0.08655126498002663;0;1372;130;0;0.08655126498002663;0;1372;130;0;0.08655126498002663;0;1372;130;0;0.08655126498002663;0;1372;130;0;
sel;random;0;false;false;strengthening;80;0.08655126498002663;0;1372;130;0;0.08655126498002663;0;1372;130;0;0.988681757656458;0;17;1485;0;0.988681757656458;0;17;1485;0;
sel;accuracy;0;false;false;strengthening;80;0.08655126498002663;0;1372;130;0;0.08655126498002663;0;1372;130;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;strengthening;80;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;strengthening;80;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;strengthening;80;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;alteration;80;0.08655126498002663;0;1372;130;0;0.08655126498002663;0;1372;130;0;0.5093209054593875;0;737;765;0;0.5093209054593875;0;737;765;0;
sel;accuracy;0;false;false;alteration;80;0.08655126498002663;0;1372;130;0;0.08655126498002663;0;1372;130;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;alteration;80;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;alteration;80;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;alteration;80;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;weakening;81;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;weakening;81;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;weakening;81;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;weakening;81;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;weakening;81;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;strengthening;81;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;strengthening;81;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;strengthening;81;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;strengthening;81;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;strengthening;81;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;alteration;81;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;alteration;81;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;alteration;81;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;alteration;81;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;alteration;81;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;weakening;82;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;
sel;accuracy;0;false;false;weakening;82;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;
sel;accuracy;1;false;false;weakening;82;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;weakening;82;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;weakening;82;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;strengthening;82;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;
sel;accuracy;0;false;false;strengthening;82;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;
sel;accuracy;1;false;false;strengthening;82;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;strengthening;82;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;strengthening;82;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;alteration;82;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;
sel;accuracy;0;false;false;alteration;82;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;
sel;accuracy;1;false;false;alteration;82;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;alteration;82;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;alteration;82;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;weakening;83;0.1284953395472703;0;1309;193;0;0.1284953395472703;0;1309;193;0;0.03062583222370173;0;1456;46;0;0.03062583222370173;0;1456;46;0;
sel;accuracy;0;false;false;weakening;83;0.1284953395472703;0;1309;193;0;0.1284953395472703;0;1309;193;0;0.1284953395472703;0;1309;193;0;0.1284953395472703;0;1309;193;0;
sel;accuracy;1;false;false;weakening;83;0.1284953395472703;0;1309;193;0;0.1284953395472703;0;1309;193;0;0.1284953395472703;0;1309;193;0;0.1284953395472703;0;1309;193;0;
sel;accuracy;2;false;false;weakening;83;0.1284953395472703;0;1309;193;0;0.1284953395472703;0;1309;193;0;0.1284953395472703;0;1309;193;0;0.1284953395472703;0;1309;193;0;
sel;accuracy;3;false;false;weakening;83;0.1284953395472703;0;1309;193;0;0.1284953395472703;0;1309;193;0;0.1284953395472703;0;1309;193;0;0.1284953395472703;0;1309;193;0;
sel;random;0;false;false;strengthening;83;0.1284953395472703;0;1309;193;0;0.1284953395472703;0;1309;193;0;0.5173102529960053;0;725;777;0;0.5173102529960053;0;725;777;0;
sel;accuracy;0;false;false;strengthening;83;0.1284953395472703;0;1309;193;0;0.1284953395472703;0;1309;193;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;strengthening;83;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;strengthening;83;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;strengthening;83;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;alteration;83;0.1284953395472703;0;1309;193;0;0.1284953395472703;0;1309;193;0;0.5173102529960053;0;725;777;0;0.5173102529960053;0;725;777;0;
sel;accuracy;0;false;false;alteration;83;0.1284953395472703;0;1309;193;0;0.1284953395472703;0;1309;193;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;alteration;83;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;alteration;83;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;alteration;83;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;weakening;84;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;weakening;84;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;weakening;84;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;weakening;84;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;weakening;84;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;strengthening;84;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;strengthening;84;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;strengthening;84;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;strengthening;84;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;strengthening;84;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;alteration;84;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;alteration;84;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;alteration;84;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;alteration;84;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;alteration;84;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;weakening;85;0.11651131824234354;0;1327;175;0;0.11651131824234354;0;1327;175;0;0.006657789613848202;0;1492;10;0;0.006657789613848202;0;1492;10;0;
sel;accuracy;0;false;false;weakening;85;0.11651131824234354;0;1327;175;0;0.11651131824234354;0;1327;175;0;0.11651131824234354;0;1327;175;0;0.11651131824234354;0;1327;175;0;
sel;accuracy;1;false;false;weakening;85;0.11651131824234354;0;1327;175;0;0.11651131824234354;0;1327;175;0;0.11651131824234354;0;1327;175;0;0.11651131824234354;0;1327;175;0;
sel;accuracy;2;false;false;weakening;85;0.11651131824234354;0;1327;175;0;0.11651131824234354;0;1327;175;0;0.11651131824234354;0;1327;175;0;0.11651131824234354;0;1327;175;0;
sel;accuracy;3;false;false;weakening;85;0.11651131824234354;0;1327;175;0;0.11651131824234354;0;1327;175;0;0.11651131824234354;0;1327;175;0;0.11651131824234354;0;1327;175;0;
sel;random;0;false;false;strengthening;85;0.11651131824234354;0;1327;175;0;0.11651131824234354;0;1327;175;0;0.47536617842876167;0;788;714;0;0.47536617842876167;0;788;714;0;
sel;accuracy;0;false;false;strengthening;85;0.11651131824234354;0;1327;175;0;0.11651131824234354;0;1327;175;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;strengthening;85;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;strengthening;85;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;strengthening;85;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;alteration;85;0.11651131824234354;0;1327;175;0;0.11651131824234354;0;1327;175;0;0.16711051930758988;0;1251;251;0;0.16711051930758988;0;1251;251;0;
sel;accuracy;0;false;false;alteration;85;0.11651131824234354;0;1327;175;0;0.11651131824234354;0;1327;175;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;alteration;85;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;alteration;85;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;alteration;85;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;weakening;86;0.10193204530313124;0;1348;153;0;0.10193204530313124;0;1348;153;0;0.016655562958027982;0;1476;25;0;0.016655562958027982;0;1476;25;0;
sel;accuracy;0;false;false;weakening;86;0.10193204530313124;0;1348;153;0;0.10193204530313124;0;1348;153;0;0.10193204530313124;0;1348;153;0;0.10193204530313124;0;1348;153;0;
sel;accuracy;1;false;false;weakening;86;0.10193204530313124;0;1348;153;0;0.10193204530313124;0;1348;153;0;0.10193204530313124;0;1348;153;0;0.10193204530313124;0;1348;153;0;
sel;accuracy;2;false;false;weakening;86;0.10193204530313124;0;1348;153;0;0.10193204530313124;0;1348;153;0;0.10193204530313124;0;1348;153;0;0.10193204530313124;0;1348;153;0;
sel;accuracy;3;false;false;weakening;86;0.10193204530313124;0;1348;153;0;0.10193204530313124;0;1348;153;0;0.10193204530313124;0;1348;153;0;0.10193204530313124;0;1348;153;0;
sel;random;0;false;false;strengthening;86;0.10193204530313124;0;1348;153;0;0.10193204530313124;0;1348;153;0;0.5023317788141239;0;747;754;0;0.5023317788141239;0;747;754;0;
sel;accuracy;0;false;false;strengthening;86;0.10193204530313124;0;1348;153;0;0.10193204530313124;0;1348;153;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;strengthening;86;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;strengthening;86;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;strengthening;86;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;alteration;86;0.10193204530313124;0;1348;153;0;0.10193204530313124;0;1348;153;0;0.5023317788141239;0;747;754;0;0.5023317788141239;0;747;754;0;
sel;accuracy;0;false;false;alteration;86;0.10193204530313124;0;1348;153;0;0.10193204530313124;0;1348;153;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;alteration;86;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
