exp_type;metric;revision_nr;traintestsplit;independent_test;revtype;trial;init_train_val;pfc;ppc1;ppc2;pfw;nfw;npc2;npc1;nfc;init_test_val;pfc;ppc1;ppc2;pfw;nfw;npc2;npc1;nfc;new_train_val;pfc;ppc1;ppc2;pfw;nfw;npc2;npc1;nfc;new_test_val;pfc;ppc1;ppc2;pfw;nfw;npc2;npc1;nfc;
sel;mlacc;1;false;false;alteration;21;0.619586942038641;926;8;0;0;567;0;0;0;0.619586942038641;926;8;0;0;567;0;0;0;0.619586942038641;926;8;0;0;567;0;0;0;0.619586942038641;926;8;0;0;567;0;0;0;
sel;mlacc;2;false;false;alteration;21;0.619586942038641;926;8;0;0;567;0;0;0;0.619586942038641;926;8;0;0;567;0;0;0;0.619586942038641;926;8;0;0;567;0;0;0;0.619586942038641;926;8;0;0;567;0;0;0;
sel;mlacc;3;false;false;alteration;21;0.619586942038641;926;8;0;0;567;0;0;0;0.619586942038641;926;8;0;0;567;0;0;0;0.619586942038641;926;8;0;0;567;0;0;0;0.619586942038641;926;8;0;0;567;0;0;0;
sel;random;0;false;false;weakening;22;0.00332667997338656;3;0;4;0;1337;13;146;0;0.00332667997338656;3;0;4;0;1337;13;146;0;0.003992015968063872;5;0;2;0;1483;13;0;0;0.003992015968063872;5;0;2;0;1483;13;0;0;
sel;mlacc;0;false;false;weakening;22;0.00332667997338656;3;0;4;0;1337;13;146;0;0.00332667997338656;3;0;4;0;1337;13;146;0;0.003992015968063872;5;0;2;0;1483;13;0;0;0.003992015968063872;5;0;2;0;1483;13;0;0;
sel;mlacc;1;false;false;weakening;22;0.003992015968063872;5;0;2;0;1483;13;0;0;0.003992015968063872;5;0;2;0;1483;13;0;0;0.003992015968063872;5;0;2;0;1483;13;0;0;0.003992015968063872;5;0;2;0;1483;13;0;0;
sel;mlacc;2;false;false;weakening;22;0.003992015968063872;5;0;2;0;1483;13;0;0;0.003992015968063872;5;0;2;0;1483;13;0;0;0.003992015968063872;5;0;2;0;1483;13;0;0;0.003992015968063872;5;0;2;0;1483;13;0;0;
sel;mlacc;3;false;false;weakening;22;0.003992015968063872;5;0;2;0;1483;13;0;0;0.003992015968063872;5;0;2;0;1483;13;0;0;0.003992015968063872;5;0;2;0;1483;13;0;0;0.003992015968063872;5;0;2;0;1483;13;0;0;
sel;random;0;false;false;strengthening;22;0.00332667997338656;3;0;4;0;1337;13;146;0;0.00332667997338656;3;0;4;0;1337;13;146;0;0.4208250166333999;2;0;5;0;775;0;93;628;0.4208250166333999;2;0;5;0;775;0;93;628;
sel;mlacc;0;false;false;strengthening;22;0.00332667997338656;3;0;4;0;1337;13;146;0;0.00332667997338656;3;0;4;0;1337;13;146;0;0.9318030605455755;0;0;3;4;0;0;97;1399;0.9318030605455755;0;0;3;4;0;0;97;1399;
sel;mlacc;1;false;false;strengthening;22;0.9318030605455755;0;0;3;4;0;0;97;1399;0.9318030605455755;0;0;3;4;0;0;97;1399;0.9318030605455755;0;0;3;4;0;0;97;1399;0.9318030605455755;0;0;3;4;0;0;97;1399;
sel;mlacc;2;false;false;strengthening;22;0.9318030605455755;0;0;3;4;0;0;97;1399;0.9318030605455755;0;0;3;4;0;0;97;1399;0.9318030605455755;0;0;3;4;0;0;97;1399;0.9318030605455755;0;0;3;4;0;0;97;1399;
sel;mlacc;3;false;false;strengthening;22;0.9318030605455755;0;0;3;4;0;0;97;1399;0.9318030605455755;0;0;3;4;0;0;97;1399;0.9318030605455755;0;0;3;4;0;0;97;1399;0.9318030605455755;0;0;3;4;0;0;97;1399;
sel;random;0;false;false;alteration;22;0.00332667997338656;3;0;4;0;1337;13;146;0;0.00332667997338656;3;0;4;0;1337;13;146;0;0.014304723885562209;0;0;7;0;0;0;1478;18;0.014304723885562209;0;0;7;0;0;0;1478;18;
sel;mlacc;0;false;false;alteration;22;0.00332667997338656;3;0;4;0;1337;13;146;0;0.00332667997338656;3;0;4;0;1337;13;146;0;0.9318030605455755;0;0;3;4;0;0;97;1399;0.9318030605455755;0;0;3;4;0;0;97;1399;
sel;mlacc;1;false;false;alteration;22;0.9318030605455755;0;0;3;4;0;0;97;1399;0.9318030605455755;0;0;3;4;0;0;97;1399;0.9318030605455755;0;0;3;4;0;0;97;1399;0.9318030605455755;0;0;3;4;0;0;97;1399;
sel;mlacc;2;false;false;alteration;22;0.9318030605455755;0;0;3;4;0;0;97;1399;0.9318030605455755;0;0;3;4;0;0;97;1399;0.9318030605455755;0;0;3;4;0;0;97;1399;0.9318030605455755;0;0;3;4;0;0;97;1399;
sel;mlacc;3;false;false;alteration;22;0.9318030605455755;0;0;3;4;0;0;97;1399;0.9318030605455755;0;0;3;4;0;0;97;1399;0.9318030605455755;0;0;3;4;0;0;97;1399;0.9318030605455755;0;0;3;4;0;0;97;1399;
sel;random;0;false;false;weakening;23;0.15822784810126583;225;0;25;0;1123;9;119;0;0.15822784810126583;225;0;25;0;1123;9;119;0;0.1632245169886742;240;0;10;0;1241;0;10;0;0.1632245169886742;240;0;10;0;1241;0;10;0;
sel;mlacc;0;false;false;weakening;23;0.15822784810126583;225;0;25;0;1123;9;119;0;0.15822784810126583;225;0;25;0;1123;9;119;0;0.1665556295802798;250;0;0;0;1249;1;1;0;0.1665556295802798;250;0;0;0;1249;1;1;0;
sel;mlacc;1;false;false;weakening;23;0.1665556295802798;250;0;0;0;1249;1;1;0;0.1665556295802798;250;0;0;0;1249;1;1;0;0.1665556295802798;250;0;0;0;1249;1;1;0;0.1665556295802798;250;0;0;0;1249;1;1;0;
sel;mlacc;2;false;false;weakening;23;0.1665556295802798;250;0;0;0;1249;1;1;0;0.1665556295802798;250;0;0;0;1249;1;1;0;0.1665556295802798;250;0;0;0;1249;1;1;0;0.1665556295802798;250;0;0;0;1249;1;1;0;
sel;mlacc;3;false;false;weakening;23;0.1665556295802798;250;0;0;0;1249;1;1;0;0.1665556295802798;250;0;0;0;1249;1;1;0;0.1665556295802798;250;0;0;0;1249;1;1;0;0.1665556295802798;250;0;0;0;1249;1;1;0;
sel;random;0;false;false;strengthening;23;0.15822784810126583;225;0;25;0;1123;9;119;0;0.15822784810126583;225;0;25;0;1123;9;119;0;0.10026648900732844;0;0;249;1;0;0;1225;26;0.10026648900732844;0;0;249;1;0;0;1225;26;
sel;mlacc;0;false;false;strengthening;23;0.15822784810126583;225;0;25;0;1123;9;119;0;0.15822784810126583;225;0;25;0;1123;9;119;0;0.4413724183877415;0;0;199;51;0;0;688;563;0.4413724183877415;0;0;199;51;0;0;688;563;
sel;mlacc;1;false;false;strengthening;23;0.4413724183877415;0;0;199;51;0;0;688;563;0.4413724183877415;0;0;199;51;0;0;688;563;0.4413724183877415;0;0;199;51;0;0;688;563;0.4413724183877415;0;0;199;51;0;0;688;563;
sel;mlacc;2;false;false;strengthening;23;0.4413724183877415;0;0;199;51;0;0;688;563;0.4413724183877415;0;0;199;51;0;0;688;563;0.4413724183877415;0;0;199;51;0;0;688;563;0.4413724183877415;0;0;199;51;0;0;688;563;
sel;mlacc;3;false;false;strengthening;23;0.4413724183877415;0;0;199;51;0;0;688;563;0.4413724183877415;0;0;199;51;0;0;688;563;0.4413724183877415;0;0;199;51;0;0;688;563;0.4413724183877415;0;0;199;51;0;0;688;563;
sel;random;0;false;false;alteration;23;0.15822784810126583;225;0;25;0;1123;9;119;0;0.15822784810126583;225;0;25;0;1123;9;119;0;0.14890073284477015;197;0;53;0;550;0;701;0;0.14890073284477015;197;0;53;0;550;0;701;0;
sel;mlacc;0;false;false;alteration;23;0.15822784810126583;225;0;25;0;1123;9;119;0;0.15822784810126583;225;0;25;0;1123;9;119;0;0.4413724183877415;0;0;199;51;0;0;688;563;0.4413724183877415;0;0;199;51;0;0;688;563;
sel;mlacc;1;false;false;alteration;23;0.4413724183877415;0;0;199;51;0;0;688;563;0.4413724183877415;0;0;199;51;0;0;688;563;0.4413724183877415;0;0;199;51;0;0;688;563;0.4413724183877415;0;0;199;51;0;0;688;563;
sel;mlacc;2;false;false;alteration;23;0.4413724183877415;0;0;199;51;0;0;688;563;0.4413724183877415;0;0;199;51;0;0;688;563;0.4413724183877415;0;0;199;51;0;0;688;563;0.4413724183877415;0;0;199;51;0;0;688;563;
sel;mlacc;3;false;false;alteration;23;0.4413724183877415;0;0;199;51;0;0;688;563;0.4413724183877415;0;0;199;51;0;0;688;563;0.4413724183877415;0;0;199;51;0;0;688;563;0.4413724183877415;0;0;199;51;0;0;688;563;
sel;random;0;false;false;weakening;24;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;
sel;mlacc;0;false;false;weakening;24;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;
sel;mlacc;1;false;false;weakening;24;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;
sel;mlacc;2;false;false;weakening;24;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;
sel;mlacc;3;false;false;weakening;24;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;
sel;random;0;false;false;strengthening;24;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.3099201065246338;0;0;931;0;0;0;571;0;0.3099201065246338;0;0;931;0;0;0;571;0;
sel;mlacc;0;false;false;strengthening;24;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;
sel;mlacc;1;false;false;strengthening;24;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;
sel;mlacc;2;false;false;strengthening;24;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;
sel;mlacc;3;false;false;strengthening;24;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;
sel;random;0;false;false;alteration;24;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.4324234354194407;368;4;559;0;325;0;246;0;0.4324234354194407;368;4;559;0;325;0;246;0;
sel;mlacc;0;false;false;alteration;24;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;
sel;mlacc;1;false;false;alteration;24;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;
sel;mlacc;2;false;false;alteration;24;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;
sel;mlacc;3;false;false;alteration;24;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;0.6198402130492676;931;0;0;0;571;0;0;0;
sel;random;0;false;false;weakening;25;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;
sel;mlacc;0;false;false;weakening;25;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;
sel;mlacc;1;false;false;weakening;25;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;
sel;mlacc;2;false;false;weakening;25;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;
sel;mlacc;3;false;false;weakening;25;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;
sel;random;0;false;false;strengthening;25;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.5966022651565623;879;0;33;0;589;0;0;0;0.5966022651565623;879;0;33;0;589;0;0;0;
sel;mlacc;0;false;false;strengthening;25;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;
sel;mlacc;1;false;false;strengthening;25;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;
sel;mlacc;2;false;false;strengthening;25;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;
sel;mlacc;3;false;false;strengthening;25;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;
sel;random;0;false;false;alteration;25;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.4093937375083278;317;0;595;0;279;0;310;0;0.4093937375083278;317;0;595;0;279;0;310;0;
sel;mlacc;0;false;false;alteration;25;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;
sel;mlacc;1;false;false;alteration;25;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;
sel;mlacc;2;false;false;alteration;25;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;
sel;mlacc;3;false;false;alteration;25;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;0.6075949367088608;912;0;0;0;589;0;0;0;
sel;random;0;false;false;weakening;26;0.006662225183211193;4;9;3;0;718;591;176;0;0.006662225183211193;4;9;3;0;718;591;176;0;0.006662225183211193;4;9;3;0;774;588;123;0;0.006662225183211193;4;9;3;0;774;588;123;0;
sel;mlacc;0;false;false;weakening;26;0.006662225183211193;4;9;3;0;718;591;176;0;0.006662225183211193;4;9;3;0;718;591;176;0;0.009660226515656229;13;0;3;0;1425;27;33;0;0.009660226515656229;13;0;3;0;1425;27;33;0;
sel;mlacc;1;false;false;weakening;26;0.009660226515656229;13;0;3;0;1425;27;33;0;0.009660226515656229;13;0;3;0;1425;27;33;0;0.009660226515656229;13;0;3;0;1425;27;33;0;0.009660226515656229;13;0;3;0;1425;27;33;0;
sel;mlacc;2;false;false;weakening;26;0.009660226515656229;13;0;3;0;1425;27;33;0;0.009660226515656229;13;0;3;0;1425;27;33;0;0.009660226515656229;13;0;3;0;1425;27;33;0;0.009660226515656229;13;0;3;0;1425;27;33;0;
sel;mlacc;3;false;false;weakening;26;0.009660226515656229;13;0;3;0;1425;27;33;0;0.009660226515656229;13;0;3;0;1425;27;33;0;0.009660226515656229;13;0;3;0;1425;27;33;0;0.009660226515656229;13;0;3;0;1425;27;33;0;
sel;random;0;false;false;strengthening;26;0.006662225183211193;4;9;3;0;718;591;176;0;0.006662225183211193;4;9;3;0;718;591;176;0;0.26515656229180545;2;11;1;2;115;635;345;390;0.26515656229180545;2;11;1;2;115;635;345;390;
sel;mlacc;0;false;false;strengthening;26;0.006662225183211193;4;9;3;0;718;591;176;0;0.006662225183211193;4;9;3;0;718;591;176;0;0.891072618254497;0;0;3;13;0;0;149;1336;0.891072618254497;0;0;3;13;0;0;149;1336;
sel;mlacc;1;false;false;strengthening;26;0.891072618254497;0;0;3;13;0;0;149;1336;0.891072618254497;0;0;3;13;0;0;149;1336;0.891072618254497;0;0;3;13;0;0;149;1336;0.891072618254497;0;0;3;13;0;0;149;1336;
sel;mlacc;2;false;false;strengthening;26;0.891072618254497;0;0;3;13;0;0;149;1336;0.891072618254497;0;0;3;13;0;0;149;1336;0.891072618254497;0;0;3;13;0;0;149;1336;0.891072618254497;0;0;3;13;0;0;149;1336;
sel;mlacc;3;false;false;strengthening;26;0.891072618254497;0;0;3;13;0;0;149;1336;0.891072618254497;0;0;3;13;0;0;149;1336;0.891072618254497;0;0;3;13;0;0;149;1336;0.891072618254497;0;0;3;13;0;0;149;1336;
sel;random;0;false;false;alteration;26;0.006662225183211193;4;9;3;0;718;591;176;0;0.006662225183211193;4;9;3;0;718;591;176;0;0.26515656229180545;2;11;1;2;115;635;345;390;0.26515656229180545;2;11;1;2;115;635;345;390;
sel;mlacc;0;false;false;alteration;26;0.006662225183211193;4;9;3;0;718;591;176;0;0.006662225183211193;4;9;3;0;718;591;176;0;0.891072618254497;0;0;3;13;0;0;149;1336;0.891072618254497;0;0;3;13;0;0;149;1336;
sel;mlacc;1;false;false;alteration;26;0.891072618254497;0;0;3;13;0;0;149;1336;0.891072618254497;0;0;3;13;0;0;149;1336;0.891072618254497;0;0;3;13;0;0;149;1336;0.891072618254497;0;0;3;13;0;0;149;1336;
sel;mlacc;2;false;false;alteration;26;0.891072618254497;0;0;3;13;0;0;149;1336;0.891072618254497;0;0;3;13;0;0;149;1336;0.891072618254497;0;0;3;13;0;0;149;1336;0.891072618254497;0;0;3;13;0;0;149;1336;
sel;mlacc;3;false;false;alteration;26;0.891072618254497;0;0;3;13;0;0;149;1336;0.891072618254497;0;0;3;13;0;0;149;1336;0.891072618254497;0;0;3;13;0;0;149;1336;0.891072618254497;0;0;3;13;0;0;149;1336;
sel;random;0;false;false;weakening;27;0.6212524983344437;875;1;114;0;511;0;0;0;0.6212524983344437;875;1;114;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;
sel;mlacc;0;false;false;weakening;27;0.6212524983344437;875;1;114;0;511;0;0;0;0.6212524983344437;875;1;114;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;
sel;mlacc;1;false;false;weakening;27;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;
sel;mlacc;2;false;false;weakening;27;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;
sel;mlacc;3;false;false;weakening;27;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;
sel;random;0;false;false;strengthening;27;0.6212524983344437;875;1;114;0;511;0;0;0;0.6212524983344437;875;1;114;0;511;0;0;0;0.3251165889407062;0;0;976;14;0;0;511;0;0.3251165889407062;0;0;976;14;0;0;511;0;
sel;mlacc;0;false;false;strengthening;27;0.6212524983344437;875;1;114;0;511;0;0;0;0.6212524983344437;875;1;114;0;511;0;0;0;0.6212524983344437;875;1;114;0;511;0;0;0;0.6212524983344437;875;1;114;0;511;0;0;0;
sel;mlacc;1;false;false;strengthening;27;0.6212524983344437;875;1;114;0;511;0;0;0;0.6212524983344437;875;1;114;0;511;0;0;0;0.6212524983344437;875;1;114;0;511;0;0;0;0.6212524983344437;875;1;114;0;511;0;0;0;
sel;mlacc;2;false;false;strengthening;27;0.6212524983344437;875;1;114;0;511;0;0;0;0.6212524983344437;875;1;114;0;511;0;0;0;0.6212524983344437;875;1;114;0;511;0;0;0;0.6212524983344437;875;1;114;0;511;0;0;0;
sel;mlacc;3;false;false;strengthening;27;0.6212524983344437;875;1;114;0;511;0;0;0;0.6212524983344437;875;1;114;0;511;0;0;0;0.6212524983344437;875;1;114;0;511;0;0;0;0.6212524983344437;875;1;114;0;511;0;0;0;
sel;random;0;false;false;alteration;27;0.6212524983344437;875;1;114;0;511;0;0;0;0.6212524983344437;875;1;114;0;511;0;0;0;0.3234510326449034;0;0;971;19;0;0;511;0;0.3234510326449034;0;0;971;19;0;0;511;0;
sel;mlacc;0;false;false;alteration;27;0.6212524983344437;875;1;114;0;511;0;0;0;0.6212524983344437;875;1;114;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;
sel;mlacc;1;false;false;alteration;27;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;
sel;mlacc;2;false;false;alteration;27;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;
sel;mlacc;3;false;false;alteration;27;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;0.6588940706195869;988;1;1;0;511;0;0;0;
sel;random;0;false;false;weakening;28;0.18121252498334445;260;7;17;1;1108;70;38;0;0.18121252498334445;260;7;17;1;1108;70;38;0;0.1872085276482345;277;8;0;0;1147;69;0;0;0.1872085276482345;277;8;0;0;1147;69;0;0;
sel;mlacc;0;false;false;weakening;28;0.18121252498334445;260;7;17;1;1108;70;38;0;0.18121252498334445;260;7;17;1;1108;70;38;0;0.189873417721519;285;0;0;0;1216;0;0;0;0.189873417721519;285;0;0;0;1216;0;0;0;
sel;mlacc;1;false;false;weakening;28;0.189873417721519;285;0;0;0;1216;0;0;0;0.189873417721519;285;0;0;0;1216;0;0;0;0.189873417721519;285;0;0;0;1216;0;0;0;0.189873417721519;285;0;0;0;1216;0;0;0;
sel;mlacc;2;false;false;weakening;28;0.189873417721519;285;0;0;0;1216;0;0;0;0.189873417721519;285;0;0;0;1216;0;0;0;0.189873417721519;285;0;0;0;1216;0;0;0;0.189873417721519;285;0;0;0;1216;0;0;0;
sel;mlacc;3;false;false;weakening;28;0.189873417721519;285;0;0;0;1216;0;0;0;0.189873417721519;285;0;0;0;1216;0;0;0;0.189873417721519;285;0;0;0;1216;0;0;0;0.189873417721519;285;0;0;0;1216;0;0;0;
sel;random;0;false;false;strengthening;28;0.18121252498334445;260;7;17;1;1108;70;38;0;0.18121252498334445;260;7;17;1;1108;70;38;0;0.8191205862758161;0;0;241;44;0;0;107;1109;0.8191205862758161;0;0;241;44;0;0;107;1109;
sel;mlacc;0;false;false;strengthening;28;0.18121252498334445;260;7;17;1;1108;70;38;0;0.18121252498334445;260;7;17;1;1108;70;38;0;0.8194536975349767;0;0;248;37;0;0;110;1106;0.8194536975349767;0;0;248;37;0;0;110;1106;
sel;mlacc;1;false;false;strengthening;28;0.8194536975349767;0;0;248;37;0;0;110;1106;0.8194536975349767;0;0;248;37;0;0;110;1106;0.8194536975349767;0;0;248;37;0;0;110;1106;0.8194536975349767;0;0;248;37;0;0;110;1106;
sel;mlacc;2;false;false;strengthening;28;0.8194536975349767;0;0;248;37;0;0;110;1106;0.8194536975349767;0;0;248;37;0;0;110;1106;0.8194536975349767;0;0;248;37;0;0;110;1106;0.8194536975349767;0;0;248;37;0;0;110;1106;
sel;mlacc;3;false;false;strengthening;28;0.8194536975349767;0;0;248;37;0;0;110;1106;0.8194536975349767;0;0;248;37;0;0;110;1106;0.8194536975349767;0;0;248;37;0;0;110;1106;0.8194536975349767;0;0;248;37;0;0;110;1106;
sel;random;0;false;false;alteration;28;0.18121252498334445;260;7;17;1;1108;70;38;0;0.18121252498334445;260;7;17;1;1108;70;38;0;0.1632245169886742;205;0;80;0;1009;1;206;0;0.1632245169886742;205;0;80;0;1009;1;206;0;
sel;mlacc;0;false;false;alteration;28;0.18121252498334445;260;7;17;1;1108;70;38;0;0.18121252498334445;260;7;17;1;1108;70;38;0;0.8204530313124584;1;0;245;39;0;0;108;1108;0.8204530313124584;1;0;245;39;0;0;108;1108;
sel;mlacc;1;false;false;alteration;28;0.8204530313124584;1;0;245;39;0;0;108;1108;0.8204530313124584;1;0;245;39;0;0;108;1108;0.8204530313124584;1;0;245;39;0;0;108;1108;0.8204530313124584;1;0;245;39;0;0;108;1108;
sel;mlacc;2;false;false;alteration;28;0.8204530313124584;1;0;245;39;0;0;108;1108;0.8204530313124584;1;0;245;39;0;0;108;1108;0.8204530313124584;1;0;245;39;0;0;108;1108;0.8204530313124584;1;0;245;39;0;0;108;1108;
sel;mlacc;3;false;false;alteration;28;0.8204530313124584;1;0;245;39;0;0;108;1108;0.8204530313124584;1;0;245;39;0;0;108;1108;0.8204530313124584;1;0;245;39;0;0;108;1108;0.8204530313124584;1;0;245;39;0;0;108;1108;
sel;random;0;false;false;weakening;29;0.6022651565622918;904;0;0;0;597;0;0;0;0.6022651565622918;904;0;0;0;597;0;0;0;0.6022651565622918;904;0;0;0;597;0;0;0;0.6022651565622918;904;0;0;0;597;0;0;0;
sel;mlacc;0;false;false;weakening;29;0.6022651565622918;904;0;0;0;597;0;0;0;0.6022651565622918;904;0;0;0;597;0;0;0;0.6022651565622918;904;0;0;0;597;0;0;0;0.6022651565622918;904;0;0;0;597;0;0;0;
sel;mlacc;1;false;false;weakening;29;0.6022651565622918;904;0;0;0;597;0;0;0;0.6022651565622918;904;0;0;0;597;0;0;0;0.6022651565622918;904;0;0;0;597;0;0;0;0.6022651565622918;904;0;0;0;597;0;0;0;
sel;mlacc;2;false;false;weakening;29;0.6022651565622918;904;0;0;0;597;0;0;0;0.6022651565622918;904;0;0;0;597;0;0;0;0.6022651565622918;904;0;0;0;597;0;0;0;0.6022651565622918;904;0;0;0;597;0;0;0;
sel;mlacc;3;false;false;weakening;29;0.6022651565622918;904;0;0;0;597;0;0;0;0.6022651565622918;904;0;0;0;597;0;0;0;0.6022651565622918;904;0;0;0;597;0;0;0;0.6022651565622918;904;0;0;0;597;0;0;0;
